algorithm,text_length,pattern_length,execution,matches,prep_time_ms,time_ms
Shift-And,10000000,5,8,1,0,9
Shift-And,10000000,5,9,1,0,10
Weak Boyer Moore,10000000,5,0,1,0,17
Weak Boyer Moore,10000000,5,1,1,0,18
Weak Boyer Moore,10000000,5,2,1,0,18
Weak Boyer Moore,10000000,5,3,1,0,18
Weak Boyer Moore,10000000,5,4,1,0,18
Weak Boyer Moore,10000000,5,5,1,0,17
Weak Boyer Moore,10000000,5,6,1,0,22
Weak Boyer Moore,10000000,5,7,1,0,16
Weak Boyer Moore,10000000,5,8,1,0,18
Weak Boyer Moore,10000000,5,9,1,0,17
Weak Memorizing Boyer Moore,10000000,5,0,1,0,24
Weak Memorizing Boyer Moore,10000000,5,1,1,0,26
Weak Memorizing Boyer Moore,10000000,5,2,1,0,23
Weak Memorizing Boyer Moore,10000000,5,3,1,0,24
Weak Memorizing Boyer Moore,10000000,5,4,1,0,23
Weak Memorizing Boyer Moore,10000000,5,5,1,0,26
Weak Memorizing Boyer Moore,10000000,5,6,1,0,25
Weak Memorizing Boyer Moore,10000000,5,7,1,0,23
Weak Memorizing Boyer Moore,10000000,5,8,1,0,24
Weak Memorizing Boyer Moore,10000000,5,9,1,0,23
Weak Turbo Boyer Moore,10000000,5,0,1,0,26
Weak Turbo Boyer Moore,10000000,5,1,1,0,29
Weak Turbo Boyer Moore,10000000,5,2,1,0,29
Weak Turbo Boyer Moore,10000000,5,3,1,0,26
Weak Turbo Boyer Moore,10000000,5,4,1,0,36
Weak Turbo Boyer Moore,10000000,5,5,1,0,28
Weak Turbo Boyer Moore,10000000,5,6,1,0,27
Weak Turbo Boyer Moore,10000000,5,7,1,0,26
Weak Turbo Boyer Moore,10000000,5,8,1,0,27
Weak Turbo Boyer Moore,10000000,5,9,1,0,26
Naive,10000000,5,0,1,0,32
Naive,10000000,5,1,1,0,34
Naive,10000000,5,2,1,0,33
Naive,10000000,5,3,1,0,33
Naive,10000000,5,4,1,0,39
Naive,10000000,5,5,1,0,33
Naive,10000000,5,6,1,0,33
Naive,10000000,5,7,1,0,36
Naive,10000000,5,8,1,0,34
Naive,10000000,5,9,1,0,35
KMP,10000000,5,0,1,0,29
KMP,10000000,5,1,1,0,26
KMP,10000000,5,2,1,0,29
KMP,10000000,5,3,1,0,30
KMP,10000000,5,4,1,0,29
KMP,10000000,5,5,1,0,26
KMP,10000000,5,6,1,0,30
KMP,10000000,5,7,1,0,27
KMP,10000000,5,8,1,0,26
KMP,10000000,5,9,1,0,27
Horspool,10000000,5,0,1,0,7
Horspool,10000000,5,1,1,0,8
Horspool,10000000,5,2,1,0,7
Horspool,10000000,5,3,1,0,7
Horspool,10000000,5,4,1,0,8
Horspool,10000000,5,5,1,0,7
Horspool,10000000,5,6,1,0,7
Horspool,10000000,5,7,1,0,7
Horspool,10000000,5,8,1,0,7
Horspool,10000000,5,9,1,0,7
Shift-And,10000000,5,0,1,0,9
Shift-And,10000000,5,1,1,0,8
Shift-And,10000000,5,2,1,0,9
Shift-And,10000000,5,3,1,0,10
Shift-And,10000000,5,4,1,0,9
Shift-And,10000000,5,5,1,0,9
Shift-And,10000000,5,6,1,0,10
Shift-And,10000000,5,7,1,0,9
Shift-And,10000000,5,8,1,0,10
Shift-And,10000000,5,9,1,0,9
Weak Boyer Moore,10000000,5,0,2,0,17
Weak Boyer Moore,10000000,5,1,2,0,18
Weak Boyer Moore,10000000,5,2,2,0,18
Weak Boyer Moore,10000000,5,3,2,0,18
Weak Boyer Moore,10000000,5,4,2,0,16
Weak Boyer Moore,10000000,5,5,2,0,16
Weak Boyer Moore,10000000,5,6,2,0,17
Weak Boyer Moore,10000000,5,7,2,0,17
Weak Boyer Moore,10000000,5,8,2,0,18
Weak Boyer Moore,10000000,5,9,2,0,18
Weak Memorizing Boyer Moore,10000000,5,0,2,0,26
Weak Memorizing Boyer Moore,10000000,5,1,2,0,23
Weak Memorizing Boyer Moore,10000000,5,2,2,0,31
Weak Memorizing Boyer Moore,10000000,5,3,2,0,25
Weak Memorizing Boyer Moore,10000000,5,4,2,0,26
Weak Memorizing Boyer Moore,10000000,5,5,2,0,24
Weak Memorizing Boyer Moore,10000000,5,6,2,0,23
Weak Memorizing Boyer Moore,10000000,5,7,2,0,23
Weak Memorizing Boyer Moore,10000000,5,8,2,0,26
Weak Memorizing Boyer Moore,10000000,5,9,2,0,23
Weak Turbo Boyer Moore,10000000,5,0,2,0,26
Weak Turbo Boyer Moore,10000000,5,1,2,0,25
Weak Turbo Boyer Moore,10000000,5,2,2,0,25
Weak Turbo Boyer Moore,10000000,5,3,2,0,28
Weak Turbo Boyer Moore,10000000,5,4,2,0,27
Weak Turbo Boyer Moore,10000000,5,5,2,0,27
Weak Turbo Boyer Moore,10000000,5,6,2,0,27
Weak Turbo Boyer Moore,10000000,5,7,2,0,31
Weak Turbo Boyer Moore,10000000,5,8,2,0,27
Weak Turbo Boyer Moore,10000000,5,9,2,0,27
Naive,10000000,5,0,2,0,33
Naive,10000000,5,1,2,0,40
Naive,10000000,5,2,2,0,33
Naive,10000000,5,3,2,0,35
Naive,10000000,5,4,2,0,41
Naive,10000000,5,5,2,0,35
Naive,10000000,5,6,2,0,36
Naive,10000000,5,7,2,0,35
Naive,10000000,5,8,2,0,33
Naive,10000000,5,9,2,0,34
KMP,10000000,5,0,2,0,26
KMP,10000000,5,1,2,0,37
KMP,10000000,5,2,2,0,28
KMP,10000000,5,3,2,0,26
KMP,10000000,5,4,2,0,26
KMP,10000000,5,5,2,0,28
KMP,10000000,5,6,2,0,26
KMP,10000000,5,7,2,0,25
KMP,10000000,5,8,2,0,26
KMP,10000000,5,9,2,0,27
Horspool,10000000,5,0,2,0,7
Horspool,10000000,5,1,2,0,7
Horspool,10000000,5,2,2,0,7
Horspool,10000000,5,3,2,0,7
Horspool,10000000,5,4,2,0,7
Horspool,10000000,5,5,2,0,7
Horspool,10000000,5,6,2,0,7
Horspool,10000000,5,7,2,0,7
Horspool,10000000,5,8,2,0,7
Horspool,10000000,5,9,2,0,7
Shift-And,10000000,5,0,2,0,8
Shift-And,10000000,5,1,2,0,8
Shift-And,10000000,5,2,2,0,9
Shift-And,10000000,5,3,2,0,9
Shift-And,10000000,5,4,2,0,8
Shift-And,10000000,5,5,2,0,8
Shift-And,10000000,5,6,2,0,10
Shift-And,10000000,5,7,2,0,8
Shift-And,10000000,5,8,2,0,9
Shift-And,10000000,5,9,2,0,8
Weak Boyer Moore,10000000,5,0,2,0,17
Weak Boyer Moore,10000000,5,1,2,0,18
Weak Boyer Moore,10000000,5,2,2,0,19
Weak Boyer Moore,10000000,5,3,2,0,18
Weak Boyer Moore,10000000,5,4,2,0,20
Weak Boyer Moore,10000000,5,5,2,0,19
Weak Boyer Moore,10000000,5,6,2,0,19
Weak Boyer Moore,10000000,5,7,2,0,19
Weak Boyer Moore,10000000,5,8,2,0,19
Weak Boyer Moore,10000000,5,9,2,0,18
Weak Memorizing Boyer Moore,10000000,5,0,2,0,25
Weak Memorizing Boyer Moore,10000000,5,1,2,0,27
Weak Memorizing Boyer Moore,10000000,5,2,2,0,25
Weak Memorizing Boyer Moore,10000000,5,3,2,0,23
Weak Memorizing Boyer Moore,10000000,5,4,2,0,26
Weak Memorizing Boyer Moore,10000000,5,5,2,0,25
Weak Memorizing Boyer Moore,10000000,5,6,2,0,24
Weak Memorizing Boyer Moore,10000000,5,7,2,0,23
Weak Memorizing Boyer Moore,10000000,5,8,2,0,24
Weak Memorizing Boyer Moore,10000000,5,9,2,0,24
Weak Turbo Boyer Moore,10000000,5,0,2,0,26
Weak Turbo Boyer Moore,10000000,5,1,2,0,29
Weak Turbo Boyer Moore,10000000,5,2,2,0,32
Weak Turbo Boyer Moore,10000000,5,3,2,0,27
Weak Turbo Boyer Moore,10000000,5,4,2,0,26
Weak Turbo Boyer Moore,10000000,5,5,2,0,27
Weak Turbo Boyer Moore,10000000,5,6,2,0,28
Weak Turbo Boyer Moore,10000000,5,7,2,0,27
Weak Turbo Boyer Moore,10000000,5,8,2,0,28
Weak Turbo Boyer Moore,10000000,5,9,2,0,29
Naive,10000000,5,0,2,0,36
Naive,10000000,5,1,2,0,33
Naive,10000000,5,2,2,0,33
Naive,10000000,5,3,2,0,36
Naive,10000000,5,4,2,0,35
Naive,10000000,5,5,2,0,33
Naive,10000000,5,6,2,0,36
Naive,10000000,5,7,2,0,36
Naive,10000000,5,8,2,0,36
Naive,10000000,5,9,2,0,40
KMP,10000000,5,0,2,0,29
KMP,10000000,5,1,2,0,27
KMP,10000000,5,2,2,0,26
KMP,10000000,5,3,2,0,27
KMP,10000000,5,4,2,0,27
KMP,10000000,5,5,2,0,25
KMP,10000000,5,6,2,0,29
KMP,10000000,5,7,2,0,28
KMP,10000000,5,8,2,0,27
KMP,10000000,5,9,2,0,28
Horspool,10000000,5,0,2,0,8
Horspool,10000000,5,1,2,0,7
Horspool,10000000,5,2,2,0,7
Horspool,10000000,5,3,2,0,7
Horspool,10000000,5,4,2,0,8
Horspool,10000000,5,5,2,0,8
Horspool,10000000,5,6,2,0,7
Horspool,10000000,5,7,2,0,7
Horspool,10000000,5,8,2,0,7
Horspool,10000000,5,9,2,0,7
Shift-And,10000000,5,0,2,0,8
Shift-And,10000000,5,1,2,0,9
Shift-And,10000000,5,2,2,0,8
Shift-And,10000000,5,3,2,0,8
Shift-And,10000000,5,4,2,0,8
Shift-And,10000000,5,5,2,0,8
Shift-And,10000000,5,6,2,0,8
Shift-And,10000000,5,7,2,0,10
Shift-And,10000000,5,8,2,0,9
Shift-And,10000000,5,9,2,0,9
Weak Boyer Moore,10000000,5,0,2,0,18
Weak Boyer Moore,10000000,5,1,2,0,17
Weak Boyer Moore,10000000,5,2,2,0,17
Weak Boyer Moore,10000000,5,3,2,0,18
Weak Boyer Moore,10000000,5,4,2,0,20
Weak Boyer Moore,10000000,5,5,2,0,17
Weak Boyer Moore,10000000,5,6,2,0,17
Weak Boyer Moore,10000000,5,7,2,0,19
Weak Boyer Moore,10000000,5,8,2,0,17
Weak Boyer Moore,10000000,5,9,2,0,17
Weak Memorizing Boyer Moore,10000000,5,0,2,0,24
Weak Memorizing Boyer Moore,10000000,5,1,2,0,26
Weak Memorizing Boyer Moore,10000000,5,2,2,0,25
Weak Memorizing Boyer Moore,10000000,5,3,2,0,24
Weak Memorizing Boyer Moore,10000000,5,4,2,0,23
Weak Memorizing Boyer Moore,10000000,5,5,2,0,23
Weak Memorizing Boyer Moore,10000000,5,6,2,0,27
Weak Memorizing Boyer Moore,10000000,5,7,2,0,24
Weak Memorizing Boyer Moore,10000000,5,8,2,0,25
Weak Memorizing Boyer Moore,10000000,5,9,2,0,29
Weak Turbo Boyer Moore,10000000,5,0,2,0,41
Weak Turbo Boyer Moore,10000000,5,1,2,0,28
Weak Turbo Boyer Moore,10000000,5,2,2,0,27
Weak Turbo Boyer Moore,10000000,5,3,2,0,29
Weak Turbo Boyer Moore,10000000,5,4,2,0,29
Weak Turbo Boyer Moore,10000000,5,5,2,0,28
Weak Turbo Boyer Moore,10000000,5,6,2,0,28
Weak Turbo Boyer Moore,10000000,5,7,2,0,29
Weak Turbo Boyer Moore,10000000,5,8,2,0,25
Weak Turbo Boyer Moore,10000000,5,9,2,0,26
Naive,10000000,5,0,2,0,36
Naive,10000000,5,1,2,0,38
Naive,10000000,5,2,2,0,32
Naive,10000000,5,3,2,0,32
Naive,10000000,5,4,2,0,45
Naive,10000000,5,5,2,0,35
Naive,10000000,5,6,2,0,34
Naive,10000000,5,7,2,0,37
Naive,10000000,5,8,2,0,40
Naive,10000000,5,9,2,0,37
KMP,10000000,5,0,2,0,27
KMP,10000000,5,1,2,0,34
KMP,10000000,5,2,2,0,28
KMP,10000000,5,3,2,0,26
KMP,10000000,5,4,2,0,28
KMP,10000000,5,5,2,0,25
KMP,10000000,5,6,2,0,25
KMP,10000000,5,7,2,0,26
KMP,10000000,5,8,2,0,29
KMP,10000000,5,9,2,0,27
Horspool,10000000,5,0,2,0,7
Horspool,10000000,5,1,2,0,7
Horspool,10000000,5,2,2,0,7
Horspool,10000000,5,3,2,0,7
Horspool,10000000,5,4,2,0,7
Horspool,10000000,5,5,2,0,7
Horspool,10000000,5,6,2,0,7
Horspool,10000000,5,7,2,0,8
Horspool,10000000,5,8,2,0,7
Horspool,10000000,5,9,2,0,8
Shift-And,10000000,5,0,2,0,9
Shift-And,10000000,5,1,2,0,8
Shift-And,10000000,5,2,2,0,9
Shift-And,10000000,5,3,2,0,9
Shift-And,10000000,5,4,2,0,9
Shift-And,10000000,5,5,2,0,9
Shift-And,10000000,5,6,2,0,9
Shift-And,10000000,5,7,2,0,9
Shift-And,10000000,5,8,2,0,9
Shift-And,10000000,5,9,2,0,8
Weak Boyer Moore,10000000,5,0,2,0,29
Weak Boyer Moore,10000000,5,1,2,0,19
Weak Boyer Moore,10000000,5,2,2,0,20
Weak Boyer Moore,10000000,5,3,2,0,19
Weak Boyer Moore,10000000,5,4,2,0,22
Weak Boyer Moore,10000000,5,5,2,0,21
Weak Boyer Moore,10000000,5,6,2,0,19
Weak Boyer Moore,10000000,5,7,2,0,18
Weak Boyer Moore,10000000,5,8,2,0,18
Weak Boyer Moore,10000000,5,9,2,0,18
Weak Memorizing Boyer Moore,10000000,5,0,2,0,30
Weak Memorizing Boyer Moore,10000000,5,1,2,0,24
Weak Memorizing Boyer Moore,10000000,5,2,2,0,23
Weak Memorizing Boyer Moore,10000000,5,3,2,0,24
Weak Memorizing Boyer Moore,10000000,5,4,2,0,23
Weak Memorizing Boyer Moore,10000000,5,5,2,0,24
Weak Memorizing Boyer Moore,10000000,5,6,2,0,24
Weak Memorizing Boyer Moore,10000000,5,7,2,0,25
Weak Memorizing Boyer Moore,10000000,5,8,2,0,26
Weak Memorizing Boyer Moore,10000000,5,9,2,0,27
Weak Turbo Boyer Moore,10000000,5,0,2,0,34
Weak Turbo Boyer Moore,10000000,5,1,2,0,34
Weak Turbo Boyer Moore,10000000,5,2,2,0,32
Weak Turbo Boyer Moore,10000000,5,3,2,0,33
Weak Turbo Boyer Moore,10000000,5,4,2,0,31
Weak Turbo Boyer Moore,10000000,5,5,2,0,28
Weak Turbo Boyer Moore,10000000,5,6,2,0,25
Weak Turbo Boyer Moore,10000000,5,7,2,0,27
Weak Turbo Boyer Moore,10000000,5,8,2,0,30
Weak Turbo Boyer Moore,10000000,5,9,2,0,29
Naive,10000000,5,0,2,0,33
Naive,10000000,5,1,2,0,35
Naive,10000000,5,2,2,0,32
Naive,10000000,5,3,2,0,32
Naive,10000000,5,4,2,0,34
Naive,10000000,5,5,2,0,35
Naive,10000000,5,6,2,0,37
Naive,10000000,5,7,2,0,35
Naive,10000000,5,8,2,0,37
Naive,10000000,5,9,2,0,33
KMP,10000000,5,0,2,0,27
KMP,10000000,5,1,2,0,37
KMP,10000000,5,2,2,0,29
KMP,10000000,5,3,2,0,27
KMP,10000000,5,4,2,0,26
KMP,10000000,5,5,2,0,29
KMP,10000000,5,6,2,0,27
KMP,10000000,5,7,2,0,27
KMP,10000000,5,8,2,0,26
KMP,10000000,5,9,2,0,28
Horspool,10000000,5,0,2,0,7
Horspool,10000000,5,1,2,0,7
Horspool,10000000,5,2,2,0,8
Horspool,10000000,5,3,2,0,8
Horspool,10000000,5,4,2,0,7
Horspool,10000000,5,5,2,0,7
Horspool,10000000,5,6,2,0,7
Horspool,10000000,5,7,2,0,7
Horspool,10000000,5,8,2,0,7
Horspool,10000000,5,9,2,0,7
Shift-And,10000000,5,0,2,0,8
Shift-And,10000000,5,1,2,0,8
Shift-And,10000000,5,2,2,0,9
Shift-And,10000000,5,3,2,0,9
Shift-And,10000000,5,4,2,0,9
Shift-And,10000000,5,5,2,0,8
Shift-And,10000000,5,6,2,0,9
Shift-And,10000000,5,7,2,0,9
Shift-And,10000000,5,8,2,0,8
Shift-And,10000000,5,9,2,0,9
Weak Boyer Moore,10000000,5,0,1,0,16
Weak Boyer Moore,10000000,5,1,1,0,18
Weak Boyer Moore,10000000,5,2,1,0,17
Weak Boyer Moore,10000000,5,3,1,0,16
Weak Boyer Moore,10000000,5,4,1,0,19
Weak Boyer Moore,10000000,5,5,1,0,17
Weak Boyer Moore,10000000,5,6,1,0,17
Weak Boyer Moore,10000000,5,7,1,0,16
Weak Boyer Moore,10000000,5,8,1,0,17
Weak Boyer Moore,10000000,5,9,1,0,17
Weak Memorizing Boyer Moore,10000000,5,0,1,0,23
Weak Memorizing Boyer Moore,10000000,5,1,1,0,26
Weak Memorizing Boyer Moore,10000000,5,2,1,0,25
Weak Memorizing Boyer Moore,10000000,5,3,1,0,25
Weak Memorizing Boyer Moore,10000000,5,4,1,0,25
Weak Memorizing Boyer Moore,10000000,5,5,1,0,24
Weak Memorizing Boyer Moore,10000000,5,6,1,0,23
Weak Memorizing Boyer Moore,10000000,5,7,1,0,23
Weak Memorizing Boyer Moore,10000000,5,8,1,0,24
Weak Memorizing Boyer Moore,10000000,5,9,1,0,23
Weak Turbo Boyer Moore,10000000,5,0,1,0,26
Weak Turbo Boyer Moore,10000000,5,1,1,0,27
Weak Turbo Boyer Moore,10000000,5,2,1,0,27
Weak Turbo Boyer Moore,10000000,5,3,1,0,28
Weak Turbo Boyer Moore,10000000,5,4,1,0,27
Weak Turbo Boyer Moore,10000000,5,5,1,0,29
Weak Turbo Boyer Moore,10000000,5,6,1,0,29
Weak Turbo Boyer Moore,10000000,5,7,1,0,26
Weak Turbo Boyer Moore,10000000,5,8,1,0,25
Weak Turbo Boyer Moore,10000000,5,9,1,0,28
Naive,10000000,5,0,1,0,32
Naive,10000000,5,1,1,0,34
Naive,10000000,5,2,1,0,32
Naive,10000000,5,3,1,0,31
Naive,10000000,5,4,1,0,36
Naive,10000000,5,5,1,0,36
Naive,10000000,5,6,1,0,33
Naive,10000000,5,7,1,0,34
Naive,10000000,5,8,1,0,36
Naive,10000000,5,9,1,0,40
KMP,10000000,5,0,1,0,29
KMP,10000000,5,1,1,0,28
KMP,10000000,5,2,1,0,29
KMP,10000000,5,3,1,0,27
KMP,10000000,5,4,1,0,27
KMP,10000000,5,5,1,0,25
KMP,10000000,5,6,1,0,26
KMP,10000000,5,7,1,0,26
KMP,10000000,5,8,1,0,26
KMP,10000000,5,9,1,0,27
Horspool,10000000,5,0,1,0,7
Horspool,10000000,5,1,1,0,8
Horspool,10000000,5,2,1,0,8
Horspool,10000000,5,3,1,0,8
Horspool,10000000,5,4,1,0,8
Horspool,10000000,5,5,1,0,8
Horspool,10000000,5,6,1,0,7
Horspool,10000000,5,7,1,0,7
Horspool,10000000,5,8,1,0,7
Horspool,10000000,5,9,1,0,7
Shift-And,10000000,5,0,1,0,10
Shift-And,10000000,5,1,1,0,10
Shift-And,10000000,5,2,1,0,10
Shift-And,10000000,5,3,1,0,9
Shift-And,10000000,5,4,1,0,9
Shift-And,10000000,5,5,1,0,8
Shift-And,10000000,5,6,1,0,9
Shift-And,10000000,5,7,1,0,9
Shift-And,10000000,5,8,1,0,9
Shift-And,10000000,5,9,1,0,9
Weak Boyer Moore,10000000,5,0,0,0,21
Weak Boyer Moore,10000000,5,1,0,0,18
Weak Boyer Moore,10000000,5,2,0,0,19
Weak Boyer Moore,10000000,5,3,0,0,17
Weak Boyer Moore,10000000,5,4,0,0,17
Weak Boyer Moore,10000000,5,5,0,0,17
Weak Boyer Moore,10000000,5,6,0,0,19
Weak Boyer Moore,10000000,5,7,0,0,18
Weak Boyer Moore,10000000,5,8,0,0,18
Weak Boyer Moore,10000000,5,9,0,0,16
Weak Memorizing Boyer Moore,10000000,5,0,0,0,23
Weak Memorizing Boyer Moore,10000000,5,1,0,0,23
Weak Memorizing Boyer Moore,10000000,5,2,0,0,27
Weak Memorizing Boyer Moore,10000000,5,3,0,0,27
Weak Memorizing Boyer Moore,10000000,5,4,0,0,29
Weak Memorizing Boyer Moore,10000000,5,5,0,0,26
Weak Memorizing Boyer Moore,10000000,5,6,0,0,27
Weak Memorizing Boyer Moore,10000000,5,7,0,0,23
Weak Memorizing Boyer Moore,10000000,5,8,0,0,23
Weak Memorizing Boyer Moore,10000000,5,9,0,0,23
Weak Turbo Boyer Moore,10000000,5,0,0,0,26
Weak Turbo Boyer Moore,10000000,5,1,0,0,30
Weak Turbo Boyer Moore,10000000,5,2,0,0,27
Weak Turbo Boyer Moore,10000000,5,3,0,0,28
Weak Turbo Boyer Moore,10000000,5,4,0,0,28
Weak Turbo Boyer Moore,10000000,5,5,0,0,29
Weak Turbo Boyer Moore,10000000,5,6,0,0,26
Weak Turbo Boyer Moore,10000000,5,7,0,0,27
Weak Turbo Boyer Moore,10000000,5,8,0,0,27
Weak Turbo Boyer Moore,10000000,5,9,0,0,31
Naive,10000000,5,0,0,0,38
Naive,10000000,5,1,0,0,35
Naive,10000000,5,2,0,0,35
Naive,10000000,5,3,0,0,36
Naive,10000000,5,4,0,0,34
Naive,10000000,5,5,0,0,34
Naive,10000000,5,6,0,0,32
Naive,10000000,5,7,0,0,35
Naive,10000000,5,8,0,0,35
Naive,10000000,5,9,0,0,36
KMP,10000000,5,0,0,0,26
KMP,10000000,5,1,0,0,26
KMP,10000000,5,2,0,0,26
KMP,10000000,5,3,0,0,38
KMP,10000000,5,4,0,0,29
KMP,10000000,5,5,0,0,27
KMP,10000000,5,6,0,0,28
KMP,10000000,5,7,0,0,27
KMP,10000000,5,8,0,0,26
KMP,10000000,5,9,0,0,28
Horspool,10000000,5,0,0,0,11
Horspool,10000000,5,1,0,0,9
Horspool,10000000,5,2,0,0,9
Horspool,10000000,5,3,0,0,8
Horspool,10000000,5,4,0,0,8
Horspool,10000000,5,5,0,0,8
Horspool,10000000,5,6,0,0,9
Horspool,10000000,5,7,0,0,7
Horspool,10000000,5,8,0,0,8
Horspool,10000000,5,9,0,0,7
Shift-And,10000000,5,0,0,0,10
Shift-And,10000000,5,1,0,0,10
Shift-And,10000000,5,2,0,0,9
Shift-And,10000000,5,3,0,0,10
Shift-And,10000000,5,4,0,0,10
Shift-And,10000000,5,5,0,0,9
Shift-And,10000000,5,6,0,0,10
Shift-And,10000000,5,7,0,0,10
Shift-And,10000000,5,8,0,0,10
Shift-And,10000000,5,9,0,0,10
Weak Boyer Moore,10000000,5,0,2,0,24
Weak Boyer Moore,10000000,5,1,2,0,21
Weak Boyer Moore,10000000,5,2,2,0,19
Weak Boyer Moore,10000000,5,3,2,0,19
Weak Boyer Moore,10000000,5,4,2,0,19
Weak Boyer Moore,10000000,5,5,2,0,17
Weak Boyer Moore,10000000,5,6,2,0,17
Weak Boyer Moore,10000000,5,7,2,0,18
Weak Boyer Moore,10000000,5,8,2,0,18
Weak Boyer Moore,10000000,5,9,2,0,19
Weak Memorizing Boyer Moore,10000000,5,0,2,0,25
Weak Memorizing Boyer Moore,10000000,5,1,2,0,25
Weak Memorizing Boyer Moore,10000000,5,2,2,0,23
Weak Memorizing Boyer Moore,10000000,5,3,2,0,24
Weak Memorizing Boyer Moore,10000000,5,4,2,0,24
Weak Memorizing Boyer Moore,10000000,5,5,2,0,24
Weak Memorizing Boyer Moore,10000000,5,6,2,0,25
Weak Memorizing Boyer Moore,10000000,5,7,2,0,24
Weak Memorizing Boyer Moore,10000000,5,8,2,0,25
Weak Memorizing Boyer Moore,10000000,5,9,2,0,24
Weak Turbo Boyer Moore,10000000,5,0,2,0,27
Weak Turbo Boyer Moore,10000000,5,1,2,0,29
Weak Turbo Boyer Moore,10000000,5,2,2,0,39
Weak Turbo Boyer Moore,10000000,5,3,2,0,27
Weak Turbo Boyer Moore,10000000,5,4,2,0,26
Weak Turbo Boyer Moore,10000000,5,5,2,0,26
Weak Turbo Boyer Moore,10000000,5,6,2,0,27
Weak Turbo Boyer Moore,10000000,5,7,2,0,28
Weak Turbo Boyer Moore,10000000,5,8,2,0,28
Weak Turbo Boyer Moore,10000000,5,9,2,0,25
Naive,10000000,5,0,2,0,35
Naive,10000000,5,1,2,0,34
Naive,10000000,5,2,2,0,34
Naive,10000000,5,3,2,0,33
Naive,10000000,5,4,2,0,34
Naive,10000000,5,5,2,0,34
Naive,10000000,5,6,2,0,33
Naive,10000000,5,7,2,0,33
Naive,10000000,5,8,2,0,32
Naive,10000000,5,9,2,0,34
KMP,10000000,5,0,2,0,26
KMP,10000000,5,1,2,0,26
KMP,10000000,5,2,2,0,27
KMP,10000000,5,3,2,0,25
KMP,10000000,5,4,2,0,28
KMP,10000000,5,5,2,0,31
KMP,10000000,5,6,2,0,27
KMP,10000000,5,7,2,0,26
KMP,10000000,5,8,2,0,26
KMP,10000000,5,9,2,0,27
Horspool,10000000,5,0,2,0,7
Horspool,10000000,5,1,2,0,8
Horspool,10000000,5,2,2,0,7
Horspool,10000000,5,3,2,0,7
Horspool,10000000,5,4,2,0,7
Horspool,10000000,5,5,2,0,7
Horspool,10000000,5,6,2,0,7
Horspool,10000000,5,7,2,0,7
Horspool,10000000,5,8,2,0,7
Horspool,10000000,5,9,2,0,7
Shift-And,10000000,5,0,2,0,10
Shift-And,10000000,5,1,2,0,10
Shift-And,10000000,5,2,2,0,11
Shift-And,10000000,5,3,2,0,9
Shift-And,10000000,5,4,2,0,9
Shift-And,10000000,5,5,2,0,8
Shift-And,10000000,5,6,2,0,8
Shift-And,10000000,5,7,2,0,8
Shift-And,10000000,5,8,2,0,8
Shift-And,10000000,5,9,2,0,8
Weak Boyer Moore,10000000,5,0,0,0,17
Weak Boyer Moore,10000000,5,1,0,0,17
Weak Boyer Moore,10000000,5,2,0,0,17
Weak Boyer Moore,10000000,5,3,0,0,16
Weak Boyer Moore,10000000,5,4,0,0,16
Weak Boyer Moore,10000000,5,5,0,0,16
Weak Boyer Moore,10000000,5,6,0,0,16
Weak Boyer Moore,10000000,5,7,0,0,17
Weak Boyer Moore,10000000,5,8,0,0,18
Weak Boyer Moore,10000000,5,9,0,0,16
Weak Memorizing Boyer Moore,10000000,5,0,0,0,23
Weak Memorizing Boyer Moore,10000000,5,1,0,0,23
Weak Memorizing Boyer Moore,10000000,5,2,0,0,24
Weak Memorizing Boyer Moore,10000000,5,3,0,0,25
Weak Memorizing Boyer Moore,10000000,5,4,0,0,23
Weak Memorizing Boyer Moore,10000000,5,5,0,0,23
Weak Memorizing Boyer Moore,10000000,5,6,0,0,23
Weak Memorizing Boyer Moore,10000000,5,7,0,0,23
Weak Memorizing Boyer Moore,10000000,5,8,0,0,24
Weak Memorizing Boyer Moore,10000000,5,9,0,0,23
Weak Turbo Boyer Moore,10000000,5,0,0,0,29
Weak Turbo Boyer Moore,10000000,5,1,0,0,29
Weak Turbo Boyer Moore,10000000,5,2,0,0,28
Weak Turbo Boyer Moore,10000000,5,3,0,0,26
Weak Turbo Boyer Moore,10000000,5,4,0,0,26
Weak Turbo Boyer Moore,10000000,5,5,0,0,35
Weak Turbo Boyer Moore,10000000,5,6,0,0,28
Weak Turbo Boyer Moore,10000000,5,7,0,0,25
Weak Turbo Boyer Moore,10000000,5,8,0,0,26
Weak Turbo Boyer Moore,10000000,5,9,0,0,28
Naive,10000000,5,0,0,0,33
Naive,10000000,5,1,0,0,32
Naive,10000000,5,2,0,0,33
Naive,10000000,5,3,0,0,38
Naive,10000000,5,4,0,0,32
Naive,10000000,5,5,0,0,32
Naive,10000000,5,6,0,0,34
Naive,10000000,5,7,0,0,33
Naive,10000000,5,8,0,0,34
Naive,10000000,5,9,0,0,34
KMP,10000000,5,0,0,0,28
KMP,10000000,5,1,0,0,29
KMP,10000000,5,2,0,0,29
KMP,10000000,5,3,0,0,26
KMP,10000000,5,4,0,0,26
KMP,10000000,5,5,0,0,25
KMP,10000000,5,6,0,0,27
KMP,10000000,5,7,0,0,27
KMP,10000000,5,8,0,0,25
KMP,10000000,5,9,0,0,27
